"","Month","Day","Year","value","Date","quarter"
"3333","3","15",1982,6.275,1982-03-15,1
"3334","3","16",1982,6.1825,1982-03-16,1
"3335","3","17",1982,6.27,1982-03-17,1
"3336","3","18",1982,6.315,1982-03-18,1
"3337","3","19",1982,6.32,1982-03-19,1
"3338","3","22",1982,6.375,1982-03-22,1
"3339","3","23",1982,6.36,1982-03-23,1
"3340","3","24",1982,6.41,1982-03-24,1
"3341","3","25",1982,6.365,1982-03-25,1
"3342","3","26",1982,6.3125,1982-03-26,1
"3343","3","29",1982,6.34,1982-03-29,1
"3344","3","30",1982,6.3325,1982-03-30,1
"3345","3","31",1982,6.4,1982-03-31,1
"3346","4","1",1982,6.435,1982-04-01,2
"3347","4","2",1982,6.48,1982-04-02,2
"3348","4","5",1982,6.6,1982-04-05,2
"3349","4","6",1982,6.585,1982-04-06,2
"3350","4","7",1982,6.51,1982-04-07,2
"3351","4","8",1982,6.595,1982-04-08,2
"3352","4","12",1982,6.57,1982-04-12,2
"3353","4","13",1982,6.5225,1982-04-13,2
"3354","4","14",1982,6.5175,1982-04-14,2
"3355","4","15",1982,6.4925,1982-04-15,2
"3356","4","16",1982,6.475,1982-04-16,2
"3357","4","19",1982,6.465,1982-04-19,2
"3358","4","20",1982,6.53,1982-04-20,2
"3359","4","21",1982,6.5225,1982-04-21,2
"3360","4","22",1982,6.5025,1982-04-22,2
"3361","4","23",1982,6.63,1982-04-23,2
"3362","4","26",1982,6.595,1982-04-26,2
"3363","4","27",1982,6.5395,1982-04-27,2
"3364","4","28",1982,6.5825,1982-04-28,2
"3365","4","29",1982,6.7,1982-04-29,2
"3366","4","30",1982,6.6295,1982-04-30,2
"3367","5","3",1982,6.6625,1982-05-03,2
"3368","5","4",1982,6.6725,1982-05-04,2
"3369","5","5",1982,6.6625,1982-05-05,2
"3370","5","6",1982,6.6025,1982-05-06,2
"3371","5","7",1982,6.6325,1982-05-07,2
"3372","5","10",1982,6.6375,1982-05-10,2
"3373","5","11",1982,6.7125,1982-05-11,2
"3374","5","12",1982,6.725,1982-05-12,2
"3375","5","13",1982,6.635,1982-05-13,2
"3376","5","14",1982,6.695,1982-05-14,2
"3377","5","17",1982,6.68,1982-05-17,2
"3378","5","18",1982,6.705,1982-05-18,2
"3379","5","19",1982,6.7175,1982-05-19,2
"3380","5","20",1982,6.7225,1982-05-20,2
"3381","5","21",1982,6.72,1982-05-21,2
"3382","5","24",1982,6.6325,1982-05-24,2
"3383","5","25",1982,6.56,1982-05-25,2
"3384","5","26",1982,6.54,1982-05-26,2
"3385","5","27",1982,6.435,1982-05-27,2
"3386","5","28",1982,6.3575,1982-05-28,2
"3387","6","1",1982,6.2225,1982-06-01,2
"3388","6","2",1982,6.2875,1982-06-02,2
"3389","6","3",1982,6.2325,1982-06-03,2
"3390","6","4",1982,6.2425,1982-06-04,2
"3391","6","7",1982,6.3525,1982-06-07,2
"3392","6","8",1982,6.3225,1982-06-08,2
"3393","6","9",1982,6.305,1982-06-09,2
"3394","6","10",1982,6.325,1982-06-10,2
"3395","6","11",1982,6.455,1982-06-11,2
"3396","6","14",1982,6.2975,1982-06-14,2
"3397","6","15",1982,6.33,1982-06-15,2
"3398","6","16",1982,6.34,1982-06-16,2
"3399","6","17",1982,6.2375,1982-06-17,2
"3400","6","18",1982,6.2425,1982-06-18,2
"3401","6","21",1982,6.3125,1982-06-21,2
"3402","6","22",1982,6.365,1982-06-22,2
"3403","6","23",1982,6.36,1982-06-23,2
"3404","6","24",1982,6.3225,1982-06-24,2
"3405","6","25",1982,6.2805,1982-06-25,2
"3406","6","28",1982,6.221,1982-06-28,2
"3407","6","29",1982,6.227,1982-06-29,2
"3408","6","30",1982,6.1505,1982-06-30,2
"3409","7","1",1982,6.1925,1982-07-01,3
"3410","7","2",1982,6.1125,1982-07-02,3
"3411","7","6",1982,6.055,1982-07-06,3
"3412","7","7",1982,6.09,1982-07-07,3
"3413","7","8",1982,6.1675,1982-07-08,3
"3414","7","9",1982,6.185,1982-07-09,3
"3415","7","12",1982,6.1925,1982-07-12,3
"3416","7","13",1982,6.285,1982-07-13,3
"3417","7","14",1982,6.2425,1982-07-14,3
"3418","7","15",1982,6.245,1982-07-15,3
"3419","7","16",1982,6.2375,1982-07-16,3
"3420","7","19",1982,6.1525,1982-07-19,3
"3421","7","20",1982,6.1725,1982-07-20,3
"3422","7","21",1982,6.2125,1982-07-21,3
"3423","7","22",1982,6.1825,1982-07-22,3
"3424","7","23",1982,6.1875,1982-07-23,3
"3425","7","26",1982,6.15,1982-07-26,3
"3426","7","27",1982,6.1585,1982-07-27,3
"3427","7","28",1982,6.0515,1982-07-28,3
"3428","7","29",1982,6.0355,1982-07-29,3
"3429","7","30",1982,6.016,1982-07-30,3
"3430","8","2",1982,6.0775,1982-08-02,3
"3431","8","3",1982,6.0525,1982-08-03,3
"3432","8","4",1982,6.0475,1982-08-04,3
"3433","8","5",1982,5.9575,1982-08-05,3
"3434","8","6",1982,5.8475,1982-08-06,3
"3435","8","9",1982,5.7775,1982-08-09,3
"3436","8","10",1982,5.7775,1982-08-10,3
"3437","8","11",1982,5.7475,1982-08-11,3
"3438","8","12",1982,5.5475,1982-08-12,3
"3439","8","13",1982,5.57,1982-08-13,3
"3440","8","16",1982,5.465,1982-08-16,3
"3441","8","17",1982,5.5175,1982-08-17,3
"3442","8","18",1982,5.615,1982-08-18,3
"3443","8","19",1982,5.5825,1982-08-19,3
"3444","8","20",1982,5.63,1982-08-20,3
"3445","8","23",1982,5.695,1982-08-23,3
"3446","8","24",1982,5.7125,1982-08-24,3
"3447","8","25",1982,5.74,1982-08-25,3
"3448","8","26",1982,5.676,1982-08-26,3
"3449","8","27",1982,5.606,1982-08-27,3
"3450","8","30",1982,5.541,1982-08-30,3
"3451","8","31",1982,5.5835,1982-08-31,3
"3452","9","1",1982,5.625,1982-09-01,3
"3453","9","2",1982,5.6475,1982-09-02,3
"3454","9","3",1982,5.565,1982-09-03,3
"3455","9","7",1982,5.4425,1982-09-07,3
"3456","9","8",1982,5.4475,1982-09-08,3
"3457","9","9",1982,5.455,1982-09-09,3
"3458","9","10",1982,5.4375,1982-09-10,3
"3459","9","13",1982,5.5425,1982-09-13,3
"3460","9","14",1982,5.52,1982-09-14,3
"3461","9","15",1982,5.565,1982-09-15,3
"3462","9","16",1982,5.635,1982-09-16,3
"3463","9","17",1982,5.5375,1982-09-17,3
"3464","9","20",1982,5.49,1982-09-20,3
"3465","9","21",1982,5.485,1982-09-21,3
"3466","9","22",1982,5.435,1982-09-22,3
"3467","9","23",1982,5.4125,1982-09-23,3
"3468","9","24",1982,5.405,1982-09-24,3
"3469","9","27",1982,5.41,1982-09-27,3
"3470","9","28",1982,5.3725,1982-09-28,3
"3471","9","29",1982,5.3925,1982-09-29,3
"3472","9","30",1982,5.3425,1982-09-30,3
"3473","10","1",1982,5.285,1982-10-01,4
"3474","10","4",1982,5.1825,1982-10-04,4
"3475","10","5",1982,5.205,1982-10-05,4
"3476","10","6",1982,5.2525,1982-10-06,4
"3477","10","7",1982,5.355,1982-10-07,4
"3478","10","8",1982,5.2925,1982-10-08,4
"3479","10","11",1982,5.3725,1982-10-11,4
"3480","10","12",1982,5.3675,1982-10-12,4
"3481","10","13",1982,5.4575,1982-10-13,4
"3482","10","14",1982,5.4425,1982-10-14,4
"3483","10","15",1982,5.3575,1982-10-15,4
"3484","10","18",1982,5.3175,1982-10-18,4
"3485","10","19",1982,5.3225,1982-10-19,4
"3486","10","20",1982,5.3675,1982-10-20,4
"3487","10","21",1982,5.3025,1982-10-21,4
"3488","10","22",1982,5.2825,1982-10-22,4
"3489","10","25",1982,5.245,1982-10-25,4
"3490","10","26",1982,5.361,1982-10-26,4
"3491","10","27",1982,5.4035,1982-10-27,4
"3492","10","28",1982,5.467,1982-10-28,4
"3493","10","29",1982,5.4425,1982-10-29,4
"3494","11","1",1982,5.52,1982-11-01,4
"3495","11","3",1982,5.5875,1982-11-03,4
"3496","11","4",1982,5.6775,1982-11-04,4
"3497","11","5",1982,5.8,1982-11-05,4
"3498","11","8",1982,5.725,1982-11-08,4
"3499","11","9",1982,5.765,1982-11-09,4
"3500","11","10",1982,5.7825,1982-11-10,4
"3501","11","11",1982,5.755,1982-11-11,4
"3502","11","12",1982,5.705,1982-11-12,4
"3503","11","15",1982,5.6725,1982-11-15,4
"3504","11","16",1982,5.7775,1982-11-16,4
"3505","11","17",1982,5.7525,1982-11-17,4
"3506","11","18",1982,5.8375,1982-11-18,4
"3507","11","19",1982,5.785,1982-11-19,4
"3508","11","22",1982,5.7825,1982-11-22,4
"3509","11","23",1982,5.745,1982-11-23,4
"3510","11","24",1982,5.7425,1982-11-24,4
"3511","11","26",1982,5.78,1982-11-26,4
"3512","11","29",1982,5.685,1982-11-29,4
"3513","11","30",1982,5.735,1982-11-30,4
"3514","12","1",1982,5.715,1982-12-01,4
"3515","12","2",1982,5.6625,1982-12-02,4
"3516","12","3",1982,5.635,1982-12-03,4
"3517","12","6",1982,5.6975,1982-12-06,4
"3518","12","7",1982,5.7325,1982-12-07,4
"3519","12","8",1982,5.6875,1982-12-08,4
"3520","12","9",1982,5.7575,1982-12-09,4
"3521","12","10",1982,5.6925,1982-12-10,4
"3522","12","13",1982,5.7075,1982-12-13,4
"3523","12","14",1982,5.6375,1982-12-14,4
"3524","12","15",1982,5.6625,1982-12-15,4
"3525","12","16",1982,5.6675,1982-12-16,4
"3526","12","17",1982,5.6775,1982-12-17,4
"3527","12","20",1982,5.6575,1982-12-20,4
"3528","12","21",1982,5.6675,1982-12-21,4
"3529","12","22",1982,5.6425,1982-12-22,4
"3530","12","23",1982,5.615,1982-12-23,4
"3531","12","27",1982,5.6645,1982-12-27,4
"3532","12","28",1982,5.7115,1982-12-28,4
"3533","12","29",1982,5.689,1982-12-29,4
"3534","12","30",1982,5.715,1982-12-30,4
"3535","1","3",1983,5.725,1983-01-03,1
"3536","1","4",1983,5.715,1983-01-04,1
"3537","1","5",1983,5.7275,1983-01-05,1
"3538","1","6",1983,5.7425,1983-01-06,1
"3539","1","7",1983,5.81,1983-01-07,1
"3540","1","10",1983,5.8825,1983-01-10,1
"3541","1","11",1983,5.865,1983-01-11,1
"3542","1","12",1983,5.95,1983-01-12,1
"3543","1","13",1983,5.945,1983-01-13,1
"3544","1","14",1983,5.985,1983-01-14,1
"3545","1","17",1983,5.9575,1983-01-17,1
"3546","1","18",1983,5.9825,1983-01-18,1
"3547","1","19",1983,5.88,1983-01-19,1
"3548","1","20",1983,5.9025,1983-01-20,1
"3549","1","21",1983,5.9075,1983-01-21,1
"3550","1","24",1983,5.99,1983-01-24,1
"3551","1","25",1983,5.945,1983-01-25,1
"3552","1","26",1983,5.975,1983-01-26,1
"3553","1","27",1983,5.97,1983-01-27,1
"3554","1","28",1983,5.935,1983-01-28,1
"3555","1","31",1983,6.045,1983-01-31,1
"3556","2","1",1983,6.015,1983-02-01,1
"3557","2","2",1983,6.015,1983-02-02,1
"3558","2","3",1983,5.9625,1983-02-03,1
"3559","2","4",1983,5.9375,1983-02-04,1
"3560","2","7",1983,5.89,1983-02-07,1
"3561","2","8",1983,5.8675,1983-02-08,1
"3562","2","9",1983,5.8625,1983-02-09,1
"3563","2","10",1983,5.925,1983-02-10,1
"3564","2","11",1983,5.9525,1983-02-11,1
"3565","2","14",1983,6.0125,1983-02-14,1
"3566","2","15",1983,5.9725,1983-02-15,1
"3567","2","16",1983,5.935,1983-02-16,1
"3568","2","17",1983,5.97,1983-02-17,1
"3569","2","18",1983,5.9975,1983-02-18,1
"3570","2","22",1983,5.8775,1983-02-22,1
"3571","2","23",1983,5.889,1983-02-23,1
"3572","2","24",1983,5.873,1983-02-24,1
"3573","2","25",1983,5.821,1983-02-25,1
"3574","2","28",1983,5.721,1983-02-28,1
"3575","3","1",1983,5.78,1983-03-01,1
"3576","3","2",1983,5.845,1983-03-02,1
"3577","3","3",1983,5.8575,1983-03-03,1
"3578","3","4",1983,5.885,1983-03-04,1
"3579","3","7",1983,5.89,1983-03-07,1
"3580","3","8",1983,5.8425,1983-03-08,1
"3581","3","9",1983,5.9075,1983-03-09,1
"3582","3","10",1983,5.8725,1983-03-10,1
"3583","3","11",1983,5.8425,1983-03-11,1
"3584","3","14",1983,5.9125,1983-03-14,1
"3585","3","15",1983,5.8725,1983-03-15,1
"3586","3","16",1983,5.9675,1983-03-16,1
"3587","3","17",1983,6.0575,1983-03-17,1
"3588","3","18",1983,6.0825,1983-03-18,1
"3589","3","21",1983,6.125,1983-03-21,1
"3590","3","22",1983,6.11,1983-03-22,1
"3591","3","23",1983,6.345,1983-03-23,1
"3592","3","24",1983,6.3425,1983-03-24,1
"3593","3","25",1983,6.2725,1983-03-25,1
"3594","3","28",1983,6.3625,1983-03-28,1
"3595","3","29",1983,6.385,1983-03-29,1
"3596","3","30",1983,6.3,1983-03-30,1
"3597","3","31",1983,6.37,1983-03-31,1
"3598","4","4",1983,6.43,1983-04-04,2
"3599","4","5",1983,6.385,1983-04-05,2
"3600","4","6",1983,6.365,1983-04-06,2
"3601","4","7",1983,6.43,1983-04-07,2
"3602","4","8",1983,6.4825,1983-04-08,2
"3603","4","11",1983,6.4275,1983-04-11,2
"3604","4","12",1983,6.375,1983-04-12,2
"3605","4","13",1983,6.395,1983-04-13,2
"3606","4","14",1983,6.2875,1983-04-14,2
"3607","4","15",1983,6.2325,1983-04-15,2
"3608","4","18",1983,6.2475,1983-04-18,2
"3609","4","19",1983,6.2725,1983-04-19,2
"3610","4","20",1983,6.245,1983-04-20,2
"3611","4","21",1983,6.27,1983-04-21,2
"3612","4","22",1983,6.4525,1983-04-22,2
"3613","4","25",1983,6.42,1983-04-25,2
"3614","4","26",1983,6.4745,1983-04-26,2
"3615","4","27",1983,6.3995,1983-04-27,2
"3616","4","28",1983,6.455,1983-04-28,2
"3617","4","29",1983,6.5385,1983-04-29,2
"3618","5","2",1983,6.5325,1983-05-02,2
"3619","5","3",1983,6.47,1983-05-03,2
"3620","5","4",1983,6.47,1983-05-04,2
"3621","5","5",1983,6.46,1983-05-05,2
"3622","5","6",1983,6.44,1983-05-06,2
"3623","5","9",1983,6.32,1983-05-09,2
"3624","5","10",1983,6.3875,1983-05-10,2
"3625","5","11",1983,6.275,1983-05-11,2
"3626","5","12",1983,6.2925,1983-05-12,2
"3627","5","13",1983,6.3175,1983-05-13,2
"3628","5","16",1983,6.3475,1983-05-16,2
"3629","5","17",1983,6.325,1983-05-17,2
"3630","5","18",1983,6.345,1983-05-18,2
"3631","5","19",1983,6.2875,1983-05-19,2
"3632","5","20",1983,6.1875,1983-05-20,2
"3633","5","23",1983,6.2275,1983-05-23,2
"3634","5","24",1983,6.27,1983-05-24,2
"3635","5","25",1983,6.21,1983-05-25,2
"3636","5","26",1983,6.135,1983-05-26,2
"3637","5","27",1983,6.105,1983-05-27,2
"3638","5","31",1983,6.075,1983-05-31,2
"3639","6","1",1983,6.0725,1983-06-01,2
"3640","6","2",1983,6.1625,1983-06-02,2
"3641","6","3",1983,6.18,1983-06-03,2
"3642","6","6",1983,6.2225,1983-06-06,2
"3643","6","7",1983,6.16,1983-06-07,2
"3644","6","8",1983,6.08,1983-06-08,2
"3645","6","9",1983,6.125,1983-06-09,2
"3646","6","10",1983,6.02,1983-06-10,2
"3647","6","13",1983,5.995,1983-06-13,2
"3648","6","14",1983,5.9325,1983-06-14,2
"3649","6","15",1983,5.9075,1983-06-15,2
"3650","6","16",1983,5.9525,1983-06-16,2
"3651","6","17",1983,5.9325,1983-06-17,2
"3652","6","20",1983,5.975,1983-06-20,2
"3653","6","21",1983,6.0575,1983-06-21,2
"3654","6","22",1983,6.0975,1983-06-22,2
"3655","6","23",1983,6.0825,1983-06-23,2
"3656","6","24",1983,6.03,1983-06-24,2
"3657","6","27",1983,5.8565,1983-06-27,2
"3658","6","28",1983,5.865,1983-06-28,2
"3659","6","29",1983,5.8065,1983-06-29,2
"3660","6","30",1983,6.122,1983-06-30,2
"3661","7","1",1983,6.1625,1983-07-01,3
"3662","7","5",1983,6.1325,1983-07-05,3
"3663","7","6",1983,6.225,1983-07-06,3
"3664","7","7",1983,6.2675,1983-07-07,3
"3665","7","8",1983,6.225,1983-07-08,3
"3666","7","11",1983,6.43,1983-07-11,3
"3667","7","12",1983,6.455,1983-07-12,3
"3668","7","13",1983,6.39,1983-07-13,3
"3669","7","14",1983,6.36,1983-07-14,3
"3670","7","15",1983,6.44,1983-07-15,3
"3671","7","18",1983,6.5175,1983-07-18,3
"3672","7","19",1983,6.675,1983-07-19,3
"3673","7","20",1983,6.975,1983-07-20,3
"3674","7","21",1983,7.005,1983-07-21,3
"3675","7","22",1983,7.075,1983-07-22,3
"3676","7","25",1983,7.085,1983-07-25,3
"3677","7","26",1983,6.929,1983-07-26,3
"3678","7","27",1983,7.0015,1983-07-27,3
"3679","7","28",1983,7.158,1983-07-28,3
"3680","7","29",1983,7.065,1983-07-29,3
"3681","8","1",1983,7.345,1983-08-01,3
"3682","8","2",1983,7.505,1983-08-02,3
"3683","8","3",1983,7.75,1983-08-03,3
"3684","8","4",1983,7.75,1983-08-04,3
"3685","8","5",1983,8.0025,1983-08-05,3
"3686","8","8",1983,7.885,1983-08-08,3
"3687","8","9",1983,7.8725,1983-08-09,3
"3688","8","10",1983,8.1725,1983-08-10,3
"3689","8","11",1983,8.4175,1983-08-11,3
"3690","8","12",1983,8.57,1983-08-12,3
"3691","8","15",1983,8.87,1983-08-15,3
"3692","8","16",1983,9.09,1983-08-16,3
"3693","8","17",1983,8.975,1983-08-17,3
"3694","8","18",1983,8.675,1983-08-18,3
"3695","8","19",1983,8.375,1983-08-19,3
"3696","8","22",1983,8.675,1983-08-22,3
"3697","8","23",1983,8.975,1983-08-23,3
"3698","8","24",1983,9.195,1983-08-24,3
"3699","8","25",1983,9.31,1983-08-25,3
"3700","8","26",1983,9.359,1983-08-26,3
"3701","8","29",1983,9.103,1983-08-29,3
"3702","8","30",1983,8.8345,1983-08-30,3
"3703","8","31",1983,9.091,1983-08-31,3
"3704","9","1",1983,8.815,1983-09-01,3
"3705","9","2",1983,9.1075,1983-09-02,3
"3706","9","6",1983,9.315,1983-09-06,3
"3707","9","7",1983,9.295,1983-09-07,3
"3708","9","8",1983,9.2725,1983-09-08,3
"3709","9","9",1983,9.48,1983-09-09,3
"3710","9","12",1983,9.385,1983-09-12,3
"3711","9","13",1983,9.115,1983-09-13,3
"3712","9","14",1983,8.875,1983-09-14,3
"3713","9","15",1983,8.575,1983-09-15,3
"3714","9","16",1983,8.73,1983-09-16,3
"3715","9","19",1983,9.03,1983-09-19,3
"3716","9","20",1983,8.99,1983-09-20,3
"3717","9","21",1983,9.29,1983-09-21,3
"3718","9","22",1983,9.23,1983-09-22,3
"3719","9","23",1983,9.09,1983-09-23,3
"3720","9","26",1983,8.79,1983-09-26,3
"3721","9","27",1983,8.955,1983-09-27,3
"3722","9","28",1983,8.68,1983-09-28,3
"3723","9","29",1983,8.54,1983-09-29,3
"3724","9","30",1983,8.66,1983-09-30,3
"3725","10","3",1983,8.58,1983-10-03,4
"3726","10","4",1983,8.29,1983-10-04,4
"3727","10","5",1983,8.39,1983-10-05,4
"3728","10","6",1983,8.6,1983-10-06,4
"3729","10","7",1983,8.455,1983-10-07,4
"3730","10","10",1983,8.51,1983-10-10,4
"3731","10","11",1983,8.5,1983-10-11,4
"3732","10","12",1983,8.355,1983-10-12,4
"3733","10","13",1983,8.655,1983-10-13,4
"3734","10","14",1983,8.88,1983-10-14,4
"3735","10","17",1983,8.795,1983-10-17,4
"3736","10","18",1983,8.695,1983-10-18,4
"3737","10","19",1983,8.44,1983-10-19,4
"3738","10","20",1983,8.19,1983-10-20,4
"3739","10","21",1983,8.32,1983-10-21,4
"3740","10","24",1983,8.23,1983-10-24,4
"3741","10","25",1983,8.4,1983-10-25,4
"3742","10","26",1983,8.137,1983-10-26,4
"3743","10","27",1983,8.324,1983-10-27,4
"3744","10","28",1983,8.371,1983-10-28,4
"3745","10","31",1983,8.268,1983-10-31,4
"3746","11","1",1983,8.425,1983-11-01,4
"3747","11","2",1983,8.63,1983-11-02,4
"3748","11","3",1983,8.725,1983-11-03,4
"3749","11","4",1983,8.775,1983-11-04,4
"3750","11","7",1983,8.775,1983-11-07,4
"3751","11","8",1983,8.7,1983-11-08,4
"3752","11","9",1983,8.725,1983-11-09,4
"3753","11","10",1983,8.69,1983-11-10,4
"3754","11","11",1983,8.47,1983-11-11,4
"3755","11","14",1983,8.415,1983-11-14,4
"3756","11","15",1983,8.325,1983-11-15,4
"3757","11","16",1983,8.025,1983-11-16,4
"3758","11","17",1983,8.04,1983-11-17,4
"3759","11","18",1983,7.825,1983-11-18,4
"3760","11","21",1983,7.65,1983-11-21,4
"3761","11","22",1983,7.745,1983-11-22,4
"3762","11","23",1983,7.82,1983-11-23,4
"3763","11","25",1983,7.95,1983-11-25,4
"3764","11","28",1983,7.94,1983-11-28,4
"3765","11","29",1983,8.06,1983-11-29,4
"3766","11","30",1983,7.965,1983-11-30,4
"3767","12","1",1983,8.13,1983-12-01,4
"3768","12","2",1983,7.845,1983-12-02,4
"3769","12","5",1983,7.66,1983-12-05,4
"3770","12","6",1983,7.64,1983-12-06,4
"3771","12","7",1983,7.8225,1983-12-07,4
"3772","12","8",1983,7.7075,1983-12-08,4
"3773","12","9",1983,7.825,1983-12-09,4
"3774","12","12",1983,7.81,1983-12-12,4
"3775","12","13",1983,7.72,1983-12-13,4
"3776","12","14",1983,7.745,1983-12-14,4
"3777","12","15",1983,7.56,1983-12-15,4
"3778","12","16",1983,7.81,1983-12-16,4
"3779","12","19",1983,7.825,1983-12-19,4
"3780","12","20",1983,7.835,1983-12-20,4
"3781","12","21",1983,7.8,1983-12-21,4
"3782","12","22",1983,7.96,1983-12-22,4
"3783","12","23",1983,8.06,1983-12-23,4
"3784","12","27",1983,8.27,1983-12-27,4
"3785","12","28",1983,8.184,1983-12-28,4
"3786","12","29",1983,8.19,1983-12-29,4
"3787","12","30",1983,8.291,1983-12-30,4
"3788","1","3",1984,8.0275,1984-01-03,1
"3789","1","4",1984,7.92,1984-01-04,1
"3790","1","5",1984,8.0575,1984-01-05,1
"3791","1","6",1984,7.805,1984-01-06,1
"3792","1","9",1984,7.6875,1984-01-09,1
"3793","1","10",1984,7.8475,1984-01-10,1
"3794","1","11",1984,7.8775,1984-01-11,1
"3795","1","12",1984,7.9075,1984-01-12,1
"3796","1","13",1984,7.91,1984-01-13,1
"3797","1","16",1984,7.61,1984-01-16,1
"3798","1","17",1984,7.4275,1984-01-17,1
"3799","1","18",1984,7.395,1984-01-18,1
"3800","1","19",1984,7.4475,1984-01-19,1
"3801","1","20",1984,7.3225,1984-01-20,1
"3802","1","23",1984,7.3075,1984-01-23,1
"3803","1","24",1984,7.6075,1984-01-24,1
"3804","1","25",1984,7.46,1984-01-25,1
"3805","1","26",1984,7.2575,1984-01-26,1
"3806","1","27",1984,7.325,1984-01-27,1
"3807","1","30",1984,7.33,1984-01-30,1
"3808","1","31",1984,7.3075,1984-01-31,1
"3809","2","1",1984,7.3875,1984-02-01,1
"3810","2","2",1984,7.44,1984-02-02,1
"3811","2","3",1984,7.3475,1984-02-03,1
"3812","2","6",1984,7.2625,1984-02-06,1
"3813","2","7",1984,7.1875,1984-02-07,1
"3814","2","8",1984,7.26,1984-02-08,1
"3815","2","9",1984,7.0825,1984-02-09,1
"3816","2","10",1984,7.0675,1984-02-10,1
"3817","2","13",1984,6.945,1984-02-13,1
"3818","2","14",1984,6.945,1984-02-14,1
"3819","2","15",1984,7.0575,1984-02-15,1
"3820","2","16",1984,7.0325,1984-02-16,1
"3821","2","17",1984,7.17,1984-02-17,1
"3822","2","21",1984,7.0875,1984-02-21,1
"3823","2","22",1984,7.3475,1984-02-22,1
"3824","2","23",1984,7.3525,1984-02-23,1
"3825","2","24",1984,7.41,1984-02-24,1
"3826","2","27",1984,7.4225,1984-02-27,1
"3827","2","28",1984,7.3705,1984-02-28,1
"3828","2","29",1984,7.62,1984-02-29,1
"3829","3","1",1984,7.68,1984-03-01,1
"3830","3","2",1984,7.7475,1984-03-02,1
"3831","3","5",1984,7.85,1984-03-05,1
"3832","3","6",1984,7.8175,1984-03-06,1
"3833","3","7",1984,7.7525,1984-03-07,1
"3834","3","8",1984,7.845,1984-03-08,1
"3835","3","9",1984,7.965,1984-03-09,1
"3836","3","12",1984,7.895,1984-03-12,1
"3837","3","13",1984,7.84,1984-03-13,1
"3838","3","14",1984,7.905,1984-03-14,1
"3839","3","15",1984,7.985,1984-03-15,1
"3840","3","16",1984,7.83,1984-03-16,1
"3841","3","19",1984,7.8625,1984-03-19,1
"3842","3","20",1984,8.075,1984-03-20,1
"3843","3","21",1984,8.04,1984-03-21,1
"3844","3","22",1984,8.01,1984-03-22,1
"3845","3","23",1984,8,1984-03-23,1
"3846","3","26",1984,8.0275,1984-03-26,1
"3847","3","27",1984,7.87,1984-03-27,1
"3848","3","28",1984,7.8575,1984-03-28,1
"3849","3","29",1984,7.85,1984-03-29,1
"3850","3","30",1984,7.89,1984-03-30,1
"3851","4","2",1984,7.94,1984-04-02,2
"3852","4","3",1984,8.025,1984-04-03,2
"3853","4","4",1984,8.085,1984-04-04,2
"3854","4","5",1984,7.9975,1984-04-05,2
"3855","4","6",1984,8.07,1984-04-06,2
"3856","4","9",1984,8.0225,1984-04-09,2
"3857","4","10",1984,7.9575,1984-04-10,2
"3858","4","11",1984,7.735,1984-04-11,2
"3859","4","12",1984,7.6925,1984-04-12,2
"3860","4","13",1984,7.735,1984-04-13,2
"3861","4","16",1984,7.72,1984-04-16,2
"3862","4","17",1984,7.7075,1984-04-17,2
"3863","4","18",1984,7.805,1984-04-18,2
"3864","4","19",1984,7.805,1984-04-19,2
"3865","4","23",1984,7.9,1984-04-23,2
"3866","4","24",1984,8.005,1984-04-24,2
"3867","4","25",1984,8.012,1984-04-25,2
"3868","4","26",1984,7.81,1984-04-26,2
"3869","4","27",1984,7.8885,1984-04-27,2
"3870","4","30",1984,7.802,1984-04-30,2
"3871","5","1",1984,7.9025,1984-05-01,2
"3872","5","2",1984,8.11,1984-05-02,2
"3873","5","3",1984,8.0925,1984-05-03,2
"3874","5","4",1984,8.17,1984-05-04,2
"3875","5","7",1984,8.19,1984-05-07,2
"3876","5","8",1984,8.355,1984-05-08,2
"3877","5","9",1984,8.36,1984-05-09,2
"3878","5","10",1984,8.4075,1984-05-10,2
"3879","5","11",1984,8.56,1984-05-11,2
"3880","5","14",1984,8.595,1984-05-14,2
"3881","5","15",1984,8.505,1984-05-15,2
"3882","5","16",1984,8.75,1984-05-16,2
