Date,D4,D3,D2,D1,D0,None
12/25/2012,0.00,0.00,0.00,16.01,40.89,59.11
12/18/2012,0.00,0.00,0.00,16.01,40.89,59.11
12/11/2012,0.00,0.00,0.00,16.01,40.89,59.11
12/04/2012,0.00,0.00,0.00,16.01,50.85,49.15
11/27/2012,0.00,0.00,0.00,15.85,50.85,49.15
11/20/2012,0.00,0.00,0.00,6.15,43.48,56.52
11/13/2012,0.00,0.00,0.00,6.15,42.97,57.03
11/06/2012,0.00,0.00,0.00,7.22,43.63,56.37
10/30/2012,0.00,0.00,0.00,7.40,41.99,58.01
10/23/2012,0.00,0.00,0.00,7.40,73.64,26.36
10/16/2012,0.00,0.00,0.00,25.35,93.46,6.54
10/09/2012,0.00,0.00,0.00,40.05,93.78,6.22
10/02/2012,0.00,0.00,14.67,77.19,99.83,0.17
09/25/2012,0.00,0.00,25.47,87.81,100.00,0.00
09/18/2012,0.00,0.00,25.61,88.38,100.00,0.00
09/11/2012,0.00,0.00,26.83,88.32,100.00,0.00
09/04/2012,0.00,0.00,54.67,88.38,100.00,0.00
08/28/2012,10.80,39.22,64.07,96.94,100.00,0.00
08/21/2012,10.77,37.09,81.48,98.14,100.00,0.00
08/14/2012,16.63,46.30,81.43,98.16,100.00,0.00
08/07/2012,25.00,68.56,89.75,100.00,100.00,0.00
07/31/2012,24.26,59.05,84.85,99.59,100.00,0.00
07/24/2012,18.67,57.75,87.23,99.59,100.00,0.00
07/17/2012,0.49,53.61,87.04,99.40,100.00,0.00
07/10/2012,0.40,29.77,80.15,99.40,100.00,0.00
07/03/2012,0.00,23.46,68.84,89.02,100.00,0.00
06/26/2012,0.00,23.46,68.58,87.03,99.86,0.14
06/19/2012,0.00,5.20,36.31,78.24,99.86,0.14
06/12/2012,0.00,0.00,5.16,39.44,88.40,11.60
06/05/2012,0.00,0.00,1.40,18.49,49.95,50.05
05/29/2012,0.00,0.00,0.00,15.21,49.95,50.05
05/22/2012,0.00,0.00,0.00,0.73,40.66,59.34
05/15/2012,0.00,0.00,0.00,0.31,21.14,78.86
05/08/2012,0.00,0.00,0.00,0.00,11.66,88.34
05/01/2012,0.00,0.00,0.00,0.00,40.06,59.94
04/24/2012,0.00,0.00,0.00,0.00,23.99,76.01
